seg_id,time_to_failure
seg_00f3b9,4.328738605075073
seg_d320f5,4.19578038266734
seg_7cef95,7.4814411347553715
seg_bc07c8,1.9643956893595136
seg_4ad674,5.158668514067145
seg_b4402d,8.527826796692457
seg_dc5e63,2.767887530826759
seg_3d06cc,5.58892988779103
seg_103b32,3.610945160129879
seg_13468a,4.651750399433343
seg_98ebaa,8.791763950537028
seg_492dc6,4.456386815872042
seg_650de2,4.087454910625117
seg_434c96,2.43930063027645
seg_b26368,4.790477087499545
seg_a55540,8.806501256203969
seg_19515c,5.501650294025085
seg_8c0114,4.149381462664129
seg_b20487,8.904589787095656
seg_1abcaf,2.932392890453609
seg_93f935,4.26802420698783
seg_ab4bca,2.059516458358483
seg_37608b,4.534642766397085
seg_335170,2.1306671775998742
seg_a25c46,4.2888770244046786
seg_f650cc,4.05915628630615
seg_4ae712,8.997227146587147
seg_1fa983,2.8384936233765377
seg_695380,2.243826899459741
seg_4d8f0f,4.395344552407321
seg_ea9d37,3.189562561785788
seg_1f3ede,4.403019303561561
seg_71c9e9,3.2559089214077073
seg_eaa0ec,6.666172722645289
seg_34ef79,4.327573392997655
seg_9872f9,4.875609576789315
seg_211299,6.161000954127973
seg_9bab11,9.00808185933692
seg_d7967e,7.697420348209743
seg_2f4f14,4.48672654934711
seg_a68007,3.575361773404085
seg_97ad82,6.7125232291728505
seg_ea9fa4,7.516227206039488
seg_e30ef5,4.005189088796699
seg_268956,4.8722584626765
seg_025e78,5.5113399898645685
seg_3cbccf,4.58677064474258
seg_e30e44,2.0537721906132753
seg_a91c03,7.116422250975054
seg_f734c8,7.392966723414716
seg_ff2f2d,5.377914472929769
seg_5470ca,4.739675669903507
seg_b36c8a,2.9146592805132987
seg_0dc38f,2.146697300169678
seg_e53a52,5.1764118434977515
seg_316f86,3.580402958699484
seg_1b08a4,4.796408994501337
seg_468fdb,3.470810966206275
seg_13e25f,6.390815036497854
seg_5bc0b0,7.880379413393188
seg_8c1cca,4.145323603096337
seg_e9a09f,3.5122626503874517
seg_dcb51d,4.331178424766222
seg_c60f1d,2.8055918547701517
seg_46b84d,6.968974393281916
seg_016913,4.263431013617856
seg_ead30e,4.257923067766777
seg_3878d0,4.507720425529956
seg_ebec3e,2.339325767495302
seg_c5c6ea,5.575142801521832
seg_ed7f69,2.334505001675844
seg_247262,5.14664242974825
seg_a86231,5.2403128290032255
seg_5887a8,7.3446593416057535
seg_94a133,4.634009670440202
seg_be0cdc,1.784873053991252
seg_4e0c4a,8.838772935666126
seg_eabb2c,8.911249954019233
seg_e72f10,7.213241899907481
seg_7bf143,2.9921772735132475
seg_76c2fa,3.9053770145349525
seg_be0dfa,7.261908432314028
seg_f931de,4.277072972580475
seg_39ad50,3.898561788577015
seg_383b6b,4.907721355816572
seg_6c909f,4.209352413552019
seg_8f3247,7.4633582271818195
seg_74ce61,7.1142990594734155
seg_4c18e2,2.431212924275348
seg_91cff2,3.4855639118214485
seg_4dbbd1,6.71940186284332
seg_166f70,7.239222904047427
seg_741fc1,7.5876155011493704
seg_79dc90,6.290808712541722
seg_ad3cf0,3.104604964847296
seg_24ba8d,4.926884085722824
seg_ae9761,8.702314375191918
seg_e40d64,6.931078830800139
seg_8d3a9d,6.57578804813736
seg_5cde88,1.820891566143156
seg_552b8e,9.117092018619317
seg_9d68cf,4.709720047303215
seg_3aca44,3.3042390455103448
seg_9dea8d,6.754734998100853
seg_17e596,7.373667341887389
seg_92a5f1,5.890002108845373
seg_3f5be6,4.760547193172929
