seg_id,time_to_failure
seg_00f3b9,3.586526533448223
seg_d320f5,4.086373592483404
seg_7cef95,7.16089562958593
seg_bc07c8,1.1867712905627767
seg_4ad674,4.60203019762668
seg_b4402d,9.829405996406974
seg_dc5e63,3.3339348097251635
seg_3d06cc,5.557163172911907
seg_103b32,4.393913316579962
seg_13468a,4.895252135919959
seg_98ebaa,9.04214071570183
seg_492dc6,4.380159693297088
seg_650de2,4.326757608183652
seg_434c96,2.553536641920485
seg_b26368,4.6646299225263395
seg_a55540,9.13133676115281
seg_19515c,5.694796089381026
seg_8c0114,4.944572232155069
seg_b20487,9.971705301420839
seg_1abcaf,2.864851526548636
seg_93f935,4.365964479269577
seg_ab4bca,2.8405091482608302
seg_37608b,5.877617993334611
seg_335170,3.0918560227999756
seg_a25c46,4.483308915490637
seg_f650cc,2.9561455270660426
seg_4ae712,9.720844873138592
seg_1fa983,3.9452712310723053
seg_695380,3.011876380320405
seg_4d8f0f,5.451103179457654
seg_ea9d37,3.1369557957580616
seg_1f3ede,3.013492909193665
seg_71c9e9,3.8710786048259793
seg_eaa0ec,7.275813398846313
seg_34ef79,4.561809690037383
seg_9872f9,5.5935922860486915
seg_211299,6.074016833501276
seg_9bab11,10.257715490095961
seg_d7967e,8.863611984076174
seg_2f4f14,5.121815198515451
seg_a68007,4.153250566524652
seg_97ad82,7.298096594210418
seg_ea9fa4,10.316733731812391
seg_e30ef5,4.0082068089727905
seg_268956,4.734393799465073
seg_025e78,5.055099732869664
seg_3cbccf,4.58426202159594
seg_e30e44,2.9077682350693133
seg_a91c03,7.458053867742619
seg_f734c8,8.360517428624485
seg_ff2f2d,5.374118422542935
seg_5470ca,5.01537613097155
seg_b36c8a,3.919910617557048
seg_0dc38f,2.088192413981584
seg_e53a52,4.756909390322171
seg_316f86,5.3701995780156455
seg_1b08a4,5.785315368059736
seg_468fdb,4.197484284972235
seg_13e25f,7.09505591384535
seg_5bc0b0,8.324863956690539
seg_8c1cca,4.541805293847119
seg_e9a09f,3.5907695732648333
seg_dcb51d,4.986587253562361
seg_c60f1d,3.6205526961346477
seg_46b84d,6.90182873592088
seg_016913,4.007576769667335
seg_ead30e,4.835181687612581
seg_3878d0,2.6226084286746008
seg_ebec3e,2.9977244245546086
seg_c5c6ea,5.743569479216845
seg_ed7f69,3.310162380641947
seg_247262,5.442666357757192
seg_a86231,5.784990424908174
seg_5887a8,8.283927462613725
seg_94a133,4.439673612619673
seg_be0cdc,2.8526246582386245
seg_4e0c4a,9.184393312991315
seg_eabb2c,8.942328401009624
seg_e72f10,7.994709479155148
seg_7bf143,3.9586934118700574
seg_76c2fa,4.619001868559051
seg_be0dfa,7.382198868485953
seg_f931de,4.697674860775076
seg_39ad50,-1.3458416734993648
seg_383b6b,5.030609800108341
seg_6c909f,3.2850872250837178
seg_8f3247,7.396072983524542
seg_74ce61,8.428350600087887
seg_4c18e2,4.0691624076354085
seg_91cff2,3.745830598900051
seg_4dbbd1,7.572959120044123
seg_166f70,10.824592914656503
seg_741fc1,7.864781304829599
seg_79dc90,6.745158269258878
seg_ad3cf0,4.173425497879064
seg_24ba8d,5.620441277819672
seg_ae9761,9.649883502365759
seg_e40d64,7.719952135440811
seg_8d3a9d,6.19427801235513
seg_5cde88,2.260183836231321
seg_552b8e,9.537307060060733
seg_9d68cf,3.8214299275188885
seg_3aca44,2.8267234993368753
seg_9dea8d,6.5718956843190535
seg_17e596,7.679842021861253
seg_92a5f1,5.528261662664128
seg_3f5be6,5.724458608349772
seg_92af10,7.525706864539141
seg_35b009,4.535587028764116
seg_6a45a0,4.700226961491909
seg_7cbb45,4.580618049896011
seg_d3992e,9.133125279117287
seg_82c138,7.126161343642675
seg_6c8a45,5.340969335527553
seg_8d135f,7.939397624246363
seg_1f5240,4.360045271511109
seg_b9361a,5.008822984231375
seg_5b7325,4.193533968253608
seg_eebbc2,6.247396104543288
seg_c5dee4,-0.7336134027944645
seg_ecf81b,8.473462648873193
seg_9a43ef,8.291464861462792
seg_c42952,5.8616161411555145
seg_2efd5c,8.47328680098426
seg_91596c,7.366771520194556
seg_9f6315,4.317280208290375
seg_00cc91,4.555654272610455
seg_c5256d,5.681167737108395
seg_64be5d,9.245928424884369
seg_0c9aa8,9.375805877958072
seg_46012e,8.68827745592612
seg_ebe36c,5.349762416318565
seg_89791c,4.928749441485272
seg_670bde,2.7975759025629845
seg_907c52,6.321793357902892
seg_7480f4,7.91016128891411
seg_e34052,4.3467041117136915
seg_71b4e0,3.505451526401973
seg_cb0e21,9.963855475553967
seg_477c83,6.193365026354381
seg_27b7c8,7.445921379274614
seg_0cdcc8,3.4805248509771136
seg_d5df41,7.5419198056512435
seg_fdba93,3.982180822606895
seg_c472cf,8.018450898347353
seg_d1a2b9,3.4729967966296407
seg_b31961,4.87159137634276
seg_e92526,5.057590641069863
seg_75ffc9,4.867877208691968
seg_c17817,4.121850588394781
seg_81bebd,8.746381026844027
seg_95b321,2.866258760181466
seg_b08e9d,10.320298388459275
seg_b8bb87,10.547174989495986
seg_0488a1,7.8221735527281915
seg_d88da7,7.386795432778654
seg_ff7478,5.930715830979793
seg_83cb2c,4.128335128668069
seg_ba3e74,4.199941190946876
seg_9bee43,2.786289281220888
seg_c27591,3.52742232930988
seg_56ebc7,3.4485008005005557
seg_091c9d,8.55223388233597
seg_33c30d,4.033601570103979
seg_3b95dc,3.6131734410934127
seg_3c4106,3.9283697897130074
seg_6b4e04,9.389875717995286
seg_1a8e06,3.6540930732521564
seg_d31583,9.116259051864043
seg_a2c108,9.700975403739667
seg_be4612,9.134435313557995
seg_1a671a,3.734548371656231
seg_e481c7,6.2046339682255125
seg_2d7cc4,4.982941113886579
seg_d0c280,1.3735578322963296
seg_6fc3ef,8.676692634668317
seg_a56c04,4.637730722970177
seg_19e1ff,5.48943461738312
seg_89b090,1.3214641712270518
seg_d42c77,6.328641396425363
seg_301c1e,6.560944714533533
seg_324447,6.129578809330324
seg_1e0523,3.9641436809689643
seg_702e03,4.629682202825276
seg_fedbd1,8.374982817689418
seg_88a81d,4.493610182112674
seg_a00985,5.403827605206036
seg_76f1af,3.204214943522898
seg_0d540e,3.484616807323851
seg_0125d9,4.493093921200499
seg_705463,3.5209337582715916
seg_e80726,5.569045432606754
seg_75cd6a,4.7929620172863885
seg_563059,7.331556771801518
seg_8f5589,6.317795616536721
seg_8ab3a7,2.9711942626106453
seg_84a65d,9.690354531700937
seg_4d18f4,2.80169977844526
seg_37669c,3.0240988477636948
seg_95f45e,8.324369059137101
seg_76b76f,10.056571526489355
seg_c627fc,7.595428860156719
seg_b42170,3.6758606935538554
seg_6c292b,6.361444510119348
seg_a9f80e,7.5217567883634535
seg_94aa0a,6.680954466502175
seg_1f7cf8,3.722601784852096
seg_fb1f5c,9.133025763133778
seg_0144cb,5.309449412120926
seg_3631ec,3.804873919346472
seg_52636c,2.4780419174883286
seg_bf2d1f,9.68235606050061
seg_cd699e,3.138144209513324
seg_f59974,7.903509269822015
seg_3f99c8,2.5324473164482697
seg_37bf85,2.5879556684204768
seg_850d95,3.760173525287877
seg_62c582,2.952580882125173
seg_6de4fd,9.204306789725415
seg_fea3e2,8.209304147203804
seg_49b0cb,10.850169115178428
seg_596ae3,6.499039664453224
seg_bce23c,6.618977345161914
seg_bd629b,5.041890779867641
seg_dcf242,5.509698692825377
seg_fa0ac7,5.842781787541607
seg_00030f,3.725239094674432
seg_974049,4.433597158288908
seg_e47d2b,4.1275811972551395
seg_0b48c4,4.127820153150923
seg_63130f,11.19933890025217
seg_d07ce8,9.019324353155358
seg_420bcc,5.615260251913174
seg_b6bdaa,7.106869255351876
seg_e90c0d,5.948921258639204
seg_655780,3.581234586343775
seg_e8a4f4,4.96308335344943
seg_d5dbc1,2.8896844327490046
seg_c08d36,5.62892223922276
seg_f7050a,5.187625987873625
seg_f865be,3.2322036481041843
seg_fde86d,6.9078565374463645
seg_7ce9cb,5.094125963796317
seg_0b76f5,9.614456756859672
seg_4f48b4,2.6514229315996527
seg_2a0dc0,7.670101672016433
seg_a50d28,9.242753503311135
seg_27de37,7.290619025757333
seg_a5f4dd,4.270212614197982
seg_740837,3.7891634950820627
seg_eee89d,3.8214383443545876
seg_a9089b,3.31789648567538
seg_5c0929,4.668172707836232
seg_3661de,9.995559140095999
seg_da7c3b,8.02729861129041
seg_01c775,8.402764679877443
seg_f639cd,9.869523969215901
seg_81c1a6,9.838984047048408
seg_337b8c,4.57502546665553
seg_86cfe9,8.642488899505414
seg_2b6d52,8.262047799247348
seg_616c8b,9.09568627158003
seg_655ad6,7.629164394913142
seg_d962cc,10.50768612117131
seg_74537f,6.4668239566738706
seg_c25855,9.621680480804473
seg_0df75c,10.186748326674156
seg_14d1d3,5.563549877512556
seg_d63175,6.362729211977636
seg_a53e4c,5.540285941085989
seg_430e66,6.2476193415067
seg_ba5e7e,3.7098693398358047
seg_9c6715,3.773046897163225
seg_35b753,6.418325670540195
seg_d29a4b,4.661906446585838
seg_d1cb37,10.011654633142054
seg_c26fb4,3.50012051514099
seg_6b9511,7.642523720116819
seg_12ee6e,4.515751283746525
seg_bbb01e,7.060835252503415
seg_77fe77,5.664289252205055
seg_d44589,5.304560915368552
seg_35a2d7,9.86192517211802
seg_06bbc5,3.4370492285424206
seg_e8a2c4,6.298023745745089
seg_39a886,6.085822802731181
seg_59cfdb,9.398617052121155
seg_83bef8,5.581326821044093
seg_32906d,2.631508145110573
seg_170a0c,8.868840690554915
seg_64be91,8.812623292961659
seg_bff05e,9.098570846254773
seg_1827c5,11.573723214420752
seg_71b975,4.211300538337659
seg_f43ab6,1.8561395450196807
seg_bd31bf,5.30225945994502
seg_666056,4.651014526654706
seg_a8e71a,4.260739927384371
seg_ec973c,10.028701853287071
seg_8ebdea,9.435471539259899
seg_d07c62,3.742740222517954
seg_137f8a,7.786867794043319
seg_1eae76,5.25096973802949
seg_814b1f,1.6059030012168467
seg_e2b8b1,9.223030771970047
seg_abb06a,5.509128105310103
seg_9fe8b9,5.5625544606425885
seg_17d1ff,4.421972924623137
seg_c747b4,4.177704247022923
seg_696621,4.53713447515797
seg_eba22d,8.495700247744955
seg_76e914,5.6475750850379
seg_90c258,9.495865358945776
seg_122ba9,4.14169089061249
seg_cec2f2,6.3268137335908134
seg_07f37c,3.799924916564991
seg_2465ce,6.205550240190167
seg_da21ee,8.32833715826012
seg_9626a4,1.936514434232512
seg_868c85,6.0226605950381975
seg_6ab188,6.396282536671367
seg_845a2a,9.928709419581427
seg_d356ab,5.132395479794657
seg_7e9eb7,10.342861828202969
seg_9df32d,4.78464142257323
seg_05e0d7,5.096796604192301
seg_585872,7.554512323009643
seg_f60872,6.70466185990043
seg_a0a423,2.7165591312908397
seg_cd352f,9.411325191812482
seg_68da94,4.314799106068992
seg_03d386,0.2662354681294179
seg_a63573,5.22450864184119
seg_a96b47,5.107269123269625
seg_ce9f59,4.280610849007904
seg_cf0e43,5.409160074196327
seg_6fc8b3,6.271032852199402
seg_659ff8,5.832550878941146
seg_98f624,8.631661450578015
seg_4743ab,7.9166308325537464
seg_496dad,3.0421916687349206
seg_274a1a,6.031777763514208
seg_e2209b,4.707125567932961
seg_80fb86,5.919023671250363
seg_e49750,5.652763496705124
seg_3065ba,4.5491295890735595
seg_7f93b2,3.8057741536876186
seg_ce7537,3.307603928150257
seg_622e9d,4.0356794461049015
seg_0aa0fb,6.3086810093044186
seg_04ee93,7.370342345341857
seg_bf58ce,6.701388551004879
seg_d0f803,4.982619643383237
seg_3f3689,3.471850453487566
seg_746d1d,5.344665996235864
seg_06b8c9,5.369638945078705
seg_15bf25,7.274897317708015
seg_8f6284,4.015278577358821
seg_070bb0,2.4023922635683053
seg_14c8ce,6.321392064377652
seg_d3bb14,1.9946672392365663
seg_634180,4.2998788049200325
seg_180481,4.918806745561805
seg_0445d7,5.27820539124493
seg_c3836b,4.277356721661219
seg_12ac20,8.814473348417248
seg_f01368,6.0016324714923135
seg_5147e1,4.771707767188019
