seg_id,time_to_failure
seg_00f3b9,4.5682184717242516
seg_d320f5,4.227903741315221
seg_7cef95,6.699003647304349
seg_bc07c8,1.9866949019686297
seg_4ad674,5.145883042145616
seg_b4402d,11.651104663137213
seg_dc5e63,2.6253603852938396
seg_3d06cc,5.782464451694653
seg_103b32,3.8706917983359728
seg_13468a,5.150294384549618
seg_98ebaa,11.267225437138542
seg_492dc6,4.991497525628616
seg_650de2,4.480923954674571
seg_434c96,2.5246211927622206
seg_b26368,4.692653384932539
seg_a55540,9.093443565845961
seg_19515c,5.877074064920848
seg_8c0114,3.983699188840623
seg_b20487,9.87077530136584
seg_1abcaf,2.198386358486195
seg_93f935,4.98770057374191
seg_ab4bca,2.7440382866800346
seg_37608b,5.513856429661095
seg_335170,2.3557887785784586
seg_a25c46,4.765809475713137
seg_f650cc,3.7927427326339567
seg_4ae712,8.534439208349072
seg_1fa983,2.8712729917807938
seg_695380,2.852752091471937
seg_4d8f0f,5.180337629851629
seg_ea9d37,3.448546841233036
seg_1f3ede,4.395512259419328
seg_71c9e9,3.351120055492196
seg_eaa0ec,7.599593870830288
seg_34ef79,4.902625786424644
seg_9872f9,5.53000905206423
seg_211299,6.2829811273329375
seg_9bab11,9.687616288314382
seg_d7967e,10.175955181827574
seg_2f4f14,4.635594427585826
seg_a68007,3.8543520484184794
seg_97ad82,8.68063711697574
seg_ea9fa4,9.248549432307057
seg_e30ef5,4.2842933939854975
seg_268956,5.267981702057926
seg_025e78,5.668151254241586
seg_3cbccf,4.878540227600671
seg_e30e44,2.9442463428863466
seg_a91c03,6.595051846414644
seg_f734c8,8.637313735652475
seg_ff2f2d,6.455341858489031
seg_5470ca,5.296999131572742
seg_b36c8a,2.7830982461000606
seg_0dc38f,2.292268438588872
seg_e53a52,4.985015157640566
seg_316f86,4.1291628784997245
seg_1b08a4,6.047987112293898
seg_468fdb,3.1489418917452294
seg_13e25f,7.64401628573714
seg_5bc0b0,8.32295285541702
seg_8c1cca,5.382126305780026
seg_e9a09f,4.542429616717081
seg_dcb51d,4.51897324375476
seg_c60f1d,2.6188778164125663
seg_46b84d,6.86968176077958
seg_016913,4.645207493407432
seg_ead30e,5.209503441771856
seg_3878d0,5.95653722850032
seg_ebec3e,2.6183919675299756
seg_c5c6ea,6.625827875238821
seg_ed7f69,3.284668459208713
seg_247262,5.49561248382062
