seg_id,time_to_failure
seg_00f3b9,4.584849301190803
seg_d320f5,4.231049196693798
seg_7cef95,7.366204637173757
seg_bc07c8,1.8525702173285254
seg_4ad674,5.032933967592751
seg_b4402d,9.927996428038767
seg_dc5e63,2.7155300749368996
seg_3d06cc,5.8425867101088
seg_103b32,3.6298241428627485
seg_13468a,5.085886349834999
seg_98ebaa,8.922634708623196
seg_492dc6,4.508788352846525
seg_650de2,4.747219861425607
seg_434c96,2.2208099628756237
seg_b26368,4.8803693781578765
seg_a55540,9.351705686647115
seg_19515c,5.445638745927256
seg_8c0114,3.8409082171759987
seg_b20487,9.893968998956312
seg_1abcaf,2.3216959462224493
seg_93f935,5.070411104302103
seg_ab4bca,2.1117890610325243
seg_37608b,4.562545496681251
seg_335170,1.992651115660001
seg_a25c46,4.728100922229101
seg_f650cc,4.4471193814926275
seg_4ae712,9.422917963848597
seg_1fa983,2.584880741152476
seg_695380,2.1694388146434997
seg_4d8f0f,4.242418321984449
seg_ea9d37,3.5075095492651
seg_1f3ede,4.277905355879201
seg_71c9e9,3.332013512305473
seg_eaa0ec,6.993221944858455
seg_34ef79,4.426764888322624
seg_9872f9,5.10433944202475
seg_211299,6.6804918669015185
seg_9bab11,9.411599642918366
seg_d7967e,8.896502463023246
seg_2f4f14,3.9280280237837495
seg_a68007,3.1470832352790006
seg_97ad82,7.128788910029998
seg_ea9fa4,9.324906325168426
seg_e30ef5,4.839744154575355
seg_268956,4.822488531534001
seg_025e78,5.708158417080574
seg_3cbccf,4.796370844819703
seg_e30e44,2.0612825820299996
seg_a91c03,7.2344366149379535
seg_f734c8,8.164283899432968
seg_ff2f2d,5.806034934364757
seg_5470ca,5.084496038172001
seg_b36c8a,2.462441972019499
seg_0dc38f,2.0053572617287
seg_e53a52,5.005108797092303
seg_316f86,3.7501045358926746
seg_1b08a4,5.117201525574999
seg_468fdb,3.29923391436675
seg_13e25f,6.960533300641248
seg_5bc0b0,7.817129359482982
seg_8c1cca,4.573849795633249
seg_e9a09f,4.369381950021553
seg_dcb51d,4.7589308235302035
seg_c60f1d,2.473626746428349
seg_46b84d,7.20728811157265
seg_016913,5.1357192358030535
seg_ead30e,4.702213475816051
seg_3878d0,4.1314404419325506
seg_ebec3e,2.3056946353259486
seg_c5c6ea,6.239584587725351
seg_ed7f69,2.6013880220635746
seg_247262,5.251470376296352
seg_a86231,5.535631930199428
seg_5887a8,8.986179309402639
seg_94a133,4.701996839539151
seg_be0cdc,2.0685890890357492
seg_4e0c4a,9.585872658374718
seg_eabb2c,9.491420670177133
seg_e72f10,7.671190515147747
seg_7bf143,2.5665591797753753
seg_76c2fa,3.5348739124227264
seg_be0dfa,6.988516115333753
seg_f931de,4.012971264043899
seg_39ad50,2.1845221800856494
seg_383b6b,5.001879093843204
seg_6c909f,3.890088969561502
seg_8f3247,7.5334243137911985
seg_74ce61,7.883559938126002
seg_4c18e2,2.354644913857375
seg_91cff2,4.101163019245702
seg_4dbbd1,6.854495452543246
seg_166f70,9.412447443219714
seg_741fc1,7.653473120602954
seg_79dc90,6.969122105986495
seg_ad3cf0,2.8713497290745007
seg_24ba8d,4.915428189828326
