seg_id,time_to_failure
seg_00f3b9,3.1724796162762186
seg_d320f5,4.434899641337629
seg_7cef95,7.179381524198299
seg_bc07c8,1.1087771435345548
seg_4ad674,4.621946723295564
seg_b4402d,9.61625814734
seg_dc5e63,3.4808870812164745
seg_3d06cc,5.7735350262219995
seg_103b32,4.504675198939297
seg_13468a,4.861491006279936
seg_98ebaa,8.832427643249328
seg_492dc6,4.392547428150336
seg_650de2,4.262602700358223
seg_434c96,2.6738661821447156
seg_b26368,4.348154755297484
seg_a55540,8.93238457579649
seg_19515c,5.587399962029302
seg_8c0114,4.705214790811667
seg_b20487,9.936387931533265
seg_1abcaf,3.3464879497507836
seg_93f935,4.049415912838333
seg_ab4bca,3.0894441418837393
seg_37608b,5.594853693122838
seg_335170,3.081256496032251
seg_a25c46,3.9682540325375624
seg_f650cc,2.6228481464995332
seg_4ae712,9.541088784931095
seg_1fa983,3.9128512454766566
seg_695380,3.1162967041856957
seg_4d8f0f,5.2466036512685275
seg_ea9d37,3.268610753873943
seg_1f3ede,2.947083485136179
seg_71c9e9,3.988095148485387
seg_eaa0ec,7.0231783334630125
seg_34ef79,4.816121982559446
seg_9872f9,5.485265351557488
seg_211299,6.178159468255665
seg_9bab11,10.026655190120007
seg_d7967e,8.834675279632162
seg_2f4f14,5.1977984004583275
seg_a68007,4.112839878506724
seg_97ad82,7.339475263460066
seg_ea9fa4,10.21478390533933
seg_e30ef5,3.949273236012777
seg_268956,4.505715110489039
seg_025e78,5.032921019898656
seg_3cbccf,4.47169433969894
seg_e30e44,2.9746520564930092
seg_a91c03,7.297578012854293
seg_f734c8,8.35506410190169
seg_ff2f2d,5.513146519992175
seg_5470ca,4.89470310298362
seg_b36c8a,3.937517116073419
seg_0dc38f,2.0307356522066353
seg_e53a52,4.713471366217032
seg_316f86,5.267741668441216
seg_1b08a4,5.6929173960377035
seg_468fdb,4.288090417685551
seg_13e25f,6.79626134296368
seg_5bc0b0,8.30667937727682
seg_8c1cca,4.540879603277139
seg_e9a09f,3.414297587026217
seg_dcb51d,4.69771714377561
seg_c60f1d,3.5805812248096647
seg_46b84d,6.853422439103086
seg_016913,3.980635827200042
seg_ead30e,4.871577702765137
seg_3878d0,2.5886993960801363
seg_ebec3e,3.429177118182382
seg_c5c6ea,6.044804866320755
seg_ed7f69,3.4045154804701045
seg_247262,5.52485027351201
seg_a86231,5.574335045905075
seg_5887a8,8.16638429325804
seg_94a133,4.709835447311876
seg_be0cdc,2.7741455011396106
seg_4e0c4a,9.106789050950255
seg_eabb2c,8.931719512059061
seg_e72f10,7.811486271173816
seg_7bf143,3.81972439971689
seg_76c2fa,4.683561406770103
seg_be0dfa,7.384543710065711
seg_f931de,4.7893405910779885
seg_39ad50,-2.243116952507009
seg_383b6b,4.799305174058898
seg_6c909f,2.9550334233632487
seg_8f3247,7.355962055871117
seg_74ce61,8.36741312334929
seg_4c18e2,3.8141066743227765
seg_91cff2,3.293053128539376
seg_4dbbd1,7.52437801810396
seg_166f70,10.718069104006643
seg_741fc1,7.85678473506016
seg_79dc90,6.8140028859212345
seg_ad3cf0,3.9085319305895343
seg_24ba8d,5.308122386207613
seg_ae9761,9.54195271751152
seg_e40d64,7.693253772345141
seg_8d3a9d,6.227657333965212
seg_5cde88,2.2650512404136256
seg_552b8e,9.44881928732902
seg_9d68cf,3.843714274440279
seg_3aca44,2.120515400729084
seg_9dea8d,6.567519796002634
seg_17e596,7.685995123518826
seg_92a5f1,5.600434320815324
seg_3f5be6,5.3320512508443105
seg_92af10,7.299255564664925
seg_35b009,4.197947828080024
seg_6a45a0,4.374609526469285
seg_7cbb45,4.499696046369355
seg_d3992e,9.136309056135834
